"r","g","lek_id","data_label","date","n_points","r_max_used","ref_median_nn"
26.9474138214267,1.16864433632388,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
27.2223874318494,1.15880918633798,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
27.4973610422721,1.15006606474442,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
27.7723346526948,1.14155559039888,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
28.0473082631175,1.13225735272145,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
28.3222818735403,1.12376895076502,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
28.597255483963,1.11512419664299,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
28.8722290943857,1.10660053548914,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
29.1472027048084,1.09804859093517,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
29.4221763152311,1.09121342214974,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
29.6971499256539,1.08476436142108,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
29.9721235360766,1.07765171722146,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
30.2470971464993,1.07081527795514,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
30.522070756922,1.06485444033849,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
30.7970443673447,1.05753418702744,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
31.0720179777675,1.04967435953141,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
31.3469915881902,1.04191825288912,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
31.6219651986129,1.03305183249241,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
31.8969388090356,1.02439557664987,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
32.1719124194584,1.01678820787748,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
32.4468860298811,1.00916790221899,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
32.7218596403038,1.00180893727923,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
32.9968332507265,0.99494352564119,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
33.2718068611492,0.988677936620625,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
33.546780471572,0.98305657279091,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
33.8217540819947,0.977100838090368,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
34.0967276924174,0.971208772333653,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
34.3717013028401,0.966788237447089,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
34.6466749132628,0.963059960159968,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
34.9216485236856,0.960729418340091,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
35.1966221341083,0.959554317561089,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
35.471595744531,0.957513079795192,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
35.7465693549537,0.956462207200312,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
36.0215429653764,0.956421798348002,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
36.2965165757992,0.956387578613833,"TalChhapar_TC","12OCT",2012-10-01,162,65.7186928910303,16.4296732227576
