,longitude,latitude,pos_x,pos_y
0,74.436328573031,27.8003060507637,444476.06071435136,3075208.9533141176
1,74.4360798211862,27.8005224272459,444451.667221292,3075233.03487027
2,74.4359041382431,27.8002801560179,444434.2382127401,3075206.2767376793
3,74.4364250339827,27.8006653040578,444485.7452606378,3075248.7059890763
4,74.436724673329,27.8007358690248,444515.29724754824,3075256.3874443443
5,74.4366137028629,27.8003275044112,444504.15858249547,3075211.2009973773
6,74.4369169180225,27.8003984764238,444534.06309279555,3075218.925974456
7,74.435920253891,27.8001497262606,444435.7593558235,3075191.8210963295
8,74.4362871528059,27.8000905758123,444471.871047033,3075185.10280705
9,74.4363206671385,27.8000052801275,444475.1290579049,3075175.6390323443
10,74.435997704117,27.7999168731863,444443.27024610166,3075165.9917763053
11,74.4357311508217,27.799776121571,444416.94146323757,3075150.520599471
12,74.4355435778935,27.7997012625812,444398.4262308951,3075142.3129820107
13,74.4355469347912,27.79949704802,444398.6529656836,3075119.6896028807
14,74.4358296704808,27.7995596161762,444426.5361359544,3075126.492650753
15,74.4357905989281,27.7992955376618,444422.55297908525,3075097.257041362
16,74.4356542688383,27.7992329985849,444409.091711693,3075090.390962878
17,74.4356868668708,27.7990796474537,444412.22480955283,3075073.3887479785
18,74.4357120924816,27.7990002330192,444414.6693011479,3075064.580203904
19,74.4356025919924,27.7989016399088,444403.8325517798,3075053.7081078524
20,74.435427697675,27.7988017708324,444386.55336663104,3075042.72427819
21,74.4355828953866,27.7985340442998,444401.7052132092,3075012.9966384512
22,74.4366465019131,27.8001307199526,444507.2895151176,3075189.3873903435
23,74.4365693277638,27.7999521748137,444499.59668168484,3075169.643925154
24,74.4364215816801,27.7998728034039,444485.0024381572,3075160.918320442
25,74.4363309673277,27.7998147068893,444476.0468256986,3075154.523634684
26,74.4368276099018,27.8000131972582,444525.07006565284,3075176.2870197673
27,74.4369895623158,27.800017794122,444541.02570885577,3075176.7231118535
28,74.4370432124109,27.8001732852114,444546.3895065662,3075193.9234100706
29,74.4371396645627,27.8001344904826,444555.8709325815,3075189.5823894753
30,74.4372505944276,27.8001101606044,444566.785848225,3075186.8371863854
31,74.4372895584508,27.8003177502129,444570.72937578394,3075209.815333074
32,74.437447414016,27.8002486178077,444586.24400697206,3075202.0859766044
33,74.4375909789939,27.8001337360818,444600.3277475077,3075189.2952065435
34,74.4374637093055,27.7999851929185,444587.7155645819,3075172.897747864
35,74.4372772079409,27.7999488819841,444569.32560342015,3075168.959546601
36,74.4376720877027,27.7999461463292,444608.22232364095,3075168.4783867425
37,74.4377578988928,27.7999719081916,444616.6883195542,3075171.2934653517
38,74.4373607263373,27.8001487530857,444577.6540890805,3075191.062574348
39,74.4361019136114,27.799662898763,444453.40639071877,3075137.810645931
40,74.4364145897423,27.7996822049189,444484.2168259397,3075139.8079419904
41,74.4362520934834,27.799590966278,444468.1635142806,3075129.774431094
42,74.4360782473447,27.799482908609,444450.98358494276,3075117.882946329
43,74.4364656364649,27.7995325863943,444489.16922871553,3075123.2108896757
44,74.4363090721245,27.7993531118936,444473.6553838066,3075103.4003681145
45,74.435988878452,27.7993115313832,444442.0929967198,3075098.9390567755
46,74.436217744079,27.7991569298502,444464.55922129285,3075081.709596027
47,74.4360425445906,27.7990698503532,444447.2565747508,3075072.1425837954
48,74.4358824373706,27.7989427661244,444431.42024690664,3075058.1372471196
49,74.435729003031,27.7987630302849,444416.2144201725,3075038.2964323494
50,74.4361799945057,27.7990007671937,444460.76123334165,3075064.4277523784
51,74.4360222559495,27.7988571607714,444445.14983986504,3075048.5910820616
52,74.4358984944334,27.7986630712589,444432.85971520585,3075027.1468012542
53,74.4361796022022,27.7986188707362,444460.5284337166,3075022.1233725157
54,74.4360065125565,27.7984773979051,444443.4058736103,3075006.529993026
55,74.435847011451,27.7982890318775,444427.5979908911,3074985.7358995783
56,74.4363924509369,27.7985108927489,444481.44073838124,3075010.065908904
57,74.43623630129,27.7982924170215,444465.9477650697,3074985.9348518904
58,74.4365925606261,27.7986298772909,444501.21349272877,3075023.1559957485
59,74.4366488657953,27.7983968614647,444506.6416040567,3074997.3182485825
60,74.4359425348386,27.7981155077673,444436.91952745384,3074966.47057098
61,74.4364519083913,27.798236771586,444487.15845136746,3074979.673287552
62,74.4361990341393,27.7981017639423,444462.1797411936,3074964.832117289
63,74.4358981539579,27.7978133981552,444432.3939972718,3074933.0244731777
64,74.4364204875793,27.7979426037467,444483.91377102013,3074947.101065418
65,74.4361732570105,27.7978344373639,444459.50458504085,3074935.230688497
66,74.4360611994735,27.7975728793898,444448.3330087278,3074906.307288884
67,74.4365053912116,27.797610705775,444492.1088276191,3074910.296729685
68,74.4366615915925,27.7981009576669,444507.74488683685,3074964.533778917
69,74.4368937884616,27.7982178846222,444530.6774768049,3074977.381491431
70,74.4367644411567,27.7980093694134,444517.8298656951,3074954.341644326
71,74.4368776763766,27.7979731780366,444528.96606012766,3074950.2814136464
72,74.4369559228208,27.7976438084154,444536.5067460331,3074913.760193735
73,74.4371452854852,27.7980900444632,444555.38700747024,3074963.106478653
74,74.4371012101456,27.7978311611457,444550.91384233773,3074934.448593261
75,74.4354478221999,27.7978569371383,444388.05481213494,3074938.051271837
76,74.4363200344275,27.7988109715345,444474.4596884077,3075043.3398458865
77,74.4363767565551,27.7990406080992,444480.1639349792,3075068.7521864283
78,74.4365106456877,27.7988967366599,444493.2798553074,3075052.754333944
79,74.4364523387061,27.7991870654986,444487.6837318524,3075084.941840109
80,74.4367049335606,27.7992038491057,444512.57459337846,3075086.6869261675
81,74.4366171576959,27.7990323459682,444503.8409413771,3075067.7283258457
82,74.4365437673673,27.7993829018635,444496.78958596225,3075106.5942909685
83,74.4366939863192,27.7995178921559,444511.65573046106,3075121.479971931
84,74.4365929957419,27.7996956502523,444501.79779951525,3075141.2167363944
85,74.4366591267663,27.7993553711611,444508.13927772455,3075103.492463882
86,74.4367879026652,27.7990297393958,444520.659199242,3075067.3624612307
87,74.4367186059147,27.7988327311234,444513.73291827133,3075045.5701794038
88,74.4367934308579,27.7986270765899,444520.99927541456,3075022.755018993
89,74.4368715405349,27.7987574552618,444528.7598594773,3075037.162435421
90,74.4369438027327,27.7985464197469,444535.77106870594,3075013.7523640324
91,74.4369752151893,27.7984157618281,444538.79909892683,3074999.264561033
92,74.4370374411054,27.798871472735,444545.1601523592,3075049.717813541
93,74.4368940636834,27.7992049248593,444531.20575884986,3075086.720681175
94,74.4368705235726,27.7994228004266,444528.99752926006,3075110.866463415
95,74.4367300231854,27.7997019990488,444515.29911018914,3075141.8581262454
96,74.4367812659137,27.7998210405168,444520.40730636084,3075155.021795369
97,74.4368740473817,27.7996270880249,444529.44838172256,3075133.4948195126
98,74.437115197627,27.7983360246208,444552.54796168185,3074990.3684904575
99,74.437180878019,27.7985419644377,444559.122495597,3075013.1518154857
