,longitude,latitude,pos_x,pos_y
0,72.0327888016248,22.0495364291637,193729.44732640154,2441288.972866005
1,72.03444508465,22.050147984518,193901.83429384395,2441353.4015479595
2,72.0340695290878,22.0496710484938,193862.0173945225,2441301.314373505
3,72.0337748943373,22.0492498818773,193830.6783663525,2441255.2436008407
4,72.0358892099058,22.0519047491075,194054.77376408584,2441545.140022581
5,72.0361527212672,22.05184320983,194081.85750019376,2441537.7927700267
6,72.0352978655123,22.0516258990422,193993.09711903456,2441515.4326249007
7,72.0366008980707,22.0508162691855,194125.93525034084,2441423.1143965293
8,72.0354949803101,22.0509566566424,194012.01415170508,2441440.8888316494
9,72.0302278654221,22.050427799058,193466.86410873517,2441392.880798175
10,72.0311849096381,22.0471555689866,193558.65360349027,2441028.411959634
11,72.0299882153258,22.0473536550044,193435.47812935617,2441052.7654920127
12,72.03119839644,22.0478046362144,193561.4466031788,2441100.297677331
13,72.031702595344,22.0475084696117,193612.8847951215,2441066.4704135666
14,72.0319806309536,22.0497450890707,193646.42533364095,2441313.7156656473
15,72.0318250140079,22.0498902854143,193630.66558514856,2441330.1154255155
16,72.032241029976,22.0495796996766,193672.96399454318,2441294.868017105
17,72.0322503669928,22.0492912293404,193673.30632870214,2441262.8884453145
18,72.0340669354719,22.0487104406124,193859.6794101796,2441194.890056539
19,72.0345607599129,22.0490142972642,193911.33903480013,2441227.563552861
20,72.0346759164527,22.0507893455477,193927.05756002583,2441423.9967733263
21,72.0330258581054,22.0510826206118,193757.26508409856,2441459.805208701
22,72.0355961313248,22.0528114887957,194026.45696279942,2441646.1897114143
23,72.0352599987221,22.0524211010529,193990.89928154694,2441603.612186447
24,72.035096082206,22.0519614806053,193972.97926333616,2441553.0182626303
