,longitude,latitude,pos_x,pos_y
0,72.0344377486302,22.0501577263881,193901.09758857428,2441354.4956242163
1,72.0340712416796,22.0496772302677,193862.20760129037,2441301.9958360316
2,72.0334973689542,22.0496213585199,193802.81479019864,2441296.958591868
3,72.0354974841883,22.0509678614998,194012.2968984096,2441442.125232892
4,72.0357482521019,22.0506292814588,194037.46789504832,2441404.109107629
5,72.0371298868568,22.0513578421268,194181.73722190096,2441482.0555190435
6,72.0365945938104,22.0508326530658,194125.31940136116,2441424.9422831787
7,72.0359544122617,22.0508974637362,194059.3385538528,2441433.408109314
8,72.0305072748491,22.0471239471653,193488.59456623526,2441026.2711610505
9,72.0307541870696,22.0472778004415,193514.42927642568,2441042.8206319464
10,72.0305591471643,22.0472143359853,193494.1473021381,2441036.1813898035
11,72.0308164338478,22.0470335582875,193520.33167691855,2441015.6348493444
12,72.0308122840626,22.0469412461825,193519.70392588055,2441005.4155534236
13,72.0305798960904,22.0469912485802,193495.8091188022,2441011.422876717
14,72.0302997855882,22.0469277839955,193466.74039707455,2441004.954742396
15,72.0303599574739,22.0469373998435,193472.97612451803,2441005.899097383
16,72.0304699267821,22.0468373949924,193484.11878673965,2440994.597965225
17,72.0302624375212,22.0471470251674,193463.35584977287,2441029.320510581
18,72.0303682570443,22.0472662614516,193474.54288073478,2441042.3183575124
19,72.0304118297891,22.0471816421635,193478.86080954486,2441032.855394727
20,72.0300860716495,22.046952785199,193444.7204404669,2441008.154598159
21,72.029876507496,22.0471354861668,193423.46940044314,2441028.818359927
22,72.0296565688794,22.0467046961386,193399.8229529863,2440981.5317643066
23,72.0311836898396,22.0471835653297,193558.58799979166,2441031.5162426666
24,72.0312500864031,22.0471893348281,193565.45833792235,2441032.021963119
25,72.0314617254492,22.0471239471653,193587.17685078125,2441024.351865016
26,72.0312832846848,22.04731434057,193569.15690240666,2441045.8051120928
27,72.031133892417,22.0474508851772,193554.02117651666,2441061.2338438896
28,72.0313911791005,22.0475028105566,193580.70745716692,2441066.4695372838
29,72.0315301969053,22.0473643428358,193594.76750788622,2441050.848622098
30,72.0310405222496,22.0476893571329,193544.8916759835,2441087.8428916866
31,72.0308226585257,22.0476489707816,193522.30216491595,2441083.8064369555
32,72.0308828304113,22.0476739718575,193528.57104415423,2441086.4554031515
